timestamp,date,hour,day_of_week,price_usd,volume_24h,market_cap,price_change_1h,price_change_6h,price_change_24h,ma_7,ma_14,ma_30,ma_50,price_vs_ma7,price_vs_ma14,price_vs_ma30,momentum_7d,momentum_14d,momentum_30d,volatility_7d,volatility_14d,volatility_30d,rsi,bb_middle,bb_std,bb_upper,bb_lower,bb_position,macd,macd_signal,macd_histogram,volume_ma_7,volume_ratio,volume_change,mcap_change_7d,mcap_change_30d,hour_sin,hour_cos,day_sin,day_cos,ath,atl,days_since_ath,days_since_atl,pct_from_ath,pct_from_atl,phase
2026-01-17T18:00:00,2026-01-17,18,5,1.6565670418936307e-05,21598.921916365063,0.0,-2.180718267578896,0.1998845041581765,0.25884249351117994,1.6580916721265288e-05,1.6156655734637615e-05,1.573430825534907e-05,1.6609399113476233e-05,-0.09195090105861281,2.531555360320148,5.283754138378494,-59.78724572343237,,,4.990350549897191,5.1623920821326905,5.1623920821326905,62.565896728553156,1.5437488486847287e-05,1.3453057552312936e-06,1.8128099997309874e-05,1.27468769763847e-05,0.7096515843521117,4.3548543188898616e-08,-2.192304129863298e-07,2.627789561752284e-07,34643.09878006588,0.623469685939105,-55.983007881421855,,,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,5.498764774550842e-05,1.2991835624957751e-05,153,17,-69.87383330961008,27.508312890852004,pump
2026-01-18T18:00:00,2026-01-18,18,6,1.621292618989609e-05,29132.335085329192,0.0,-2.129368870196724,-0.006479355132160691,3.3734418258066334,1.653524556769329e-05,1.6269770649470216e-05,1.5718332359670602e-05,1.654297907109461e-05,-1.949286912478343,-0.3493869753841805,3.1466049890540138,-63.770592277532586,,,4.942350779922417,5.1522654643038015,5.1522654643038015,59.145317659052346,1.5578446009253725e-05,1.2652078113175305e-06,1.8108861631888786e-05,1.3048030386618665e-05,0.6253707444276771,3.442873325436313e-08,-1.6849858373819123e-07,2.0292731699255436e-07,34294.74849271741,0.8494692734520427,34.878653657506,,,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,5.498764774550842e-05,1.2991835624957751e-05,154,18,-70.51533052489881,24.793190569241162,pump
2026-01-19T18:00:00,2026-01-19,18,0,1.4971411246177809e-05,49278.5314858733,0.0,-7.657562423814602,-13.649000811324253,-6.130024325980033,1.6357736209857142e-05,1.6245885225273825e-05,1.5642030751846304e-05,1.6455264651622334e-05,-8.475041692162366,-7.844903256569291,-4.287291824875994,-68.22085527493434,,,4.952879525501674,5.165254628872061,5.165254628872061,48.18717382193395,1.5656203459748185e-05,1.1694981700199454e-06,1.7995199799788076e-05,1.3317207119708294e-05,0.35361409040112113,-7.21469963442879e-08,-1.4922826625941057e-07,7.708126991512267e-08,35542.01023234762,1.3864868971599067,69.15407344291317,,,-1.0,-1.8369701987210297e-16,0.0,1.0,5.498764774550842e-05,1.2991835624957751e-05,155,19,-72.7731374954101,15.237074100731585,dump
2026-01-20T18:00:00,2026-01-20,18,1,1.411900050079193e-05,48179.52397733933,0.0,-5.693589811738686,-11.682546851581698,-11.469864462848545,1.589789981712694e-05,1.6124735467733675e-05,1.5553261781051177e-05,1.639240003260478e-05,-11.189524005042406,-12.438870522591284,-9.22161087783293,-68.04659956451754,,,4.949524106567728,5.166742593820186,5.166742593820186,41.13492946054065,1.5712561703539894e-05,1.055995548460823e-06,1.782455280046154e-05,1.3600570606618247e-05,0.12273486733190435,-2.2282288957806794e-07,-1.6394719092314204e-07,-5.8875698654925895e-08,37433.035880647985,1.2870856676160491,-2.230195331305729,,,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5.498764774550842e-05,1.2991835624957751e-05,156,20,-74.32332336502753,8.675947790386584,dump
2026-01-21T18:00:00,2026-01-21,18,2,1.5327236974157017e-05,61883.6396572557,0.0,8.557521286987125,-7.077625007602084,3.1040649808315335,1.5803698218812687e-05,1.614822801281221e-05,1.5485488383068085e-05,1.636391152203996e-05,-3.014871823409604,-5.084093672716339,-1.021933600002578,-65.90433086232996,,,4.996186491288615,5.188615612748346,5.188615612748346,51.65147092902044,1.57988092212474e-05,9.384715149111245e-07,1.767575225106965e-05,1.3921866191425152e-05,0.37437758109924035,-2.41950974554576e-07,-1.7954794764942885e-07,-6.240302690514713e-08,40520.37624478053,1.5272227306928572,28.443858611724625,,,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5.498764774550842e-05,1.2991835624957751e-05,157,21,-72.12603629619892,17.975915156383927,pump
2026-01-22T18:00:00,2026-01-22,18,3,1.4412044311748862e-05,66808.82112796676,0.0,-5.971021808765952,-14.897750153258105,7.602550539995168,1.5506180591886907e-05,1.6052725817945353e-05,1.542540873411393e-05,1.6351053700754733e-05,-7.056130126012561,-10.220578889862875,-6.569449405408423,-70.11968084616656,,,4.9768329426931635,5.191402796035049,5.191402796035049,43.395498071621674,1.5783177174675038e-05,9.59669194047806e-07,1.770251556277065e-05,1.3863838786579426e-05,0.1428110667117358,-3.2718691192708314e-07,-2.0907574050495972e-07,-1.1811117142212342e-07,46564.46889521565,1.4347596507179565,7.958777954867102,,,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5.498764774550842e-05,1.2991835624957751e-05,158,22,-73.79039674792038,10.931547533305007,accumulation
2026-01-23T18:00:00,2026-01-23,18,4,1.477381239227398e-05,44300.217535611875,0.0,2.5101787969816325,-10.816694895813228,10.118691272398351,1.5197443147711715e-05,1.5903628381815146e-05,1.5367105742954056e-05,1.6314488979673585e-05,-2.7875133423448273,-7.104139775002805,-3.860800859993463,-69.88735338039615,,,4.979406608688464,5.182936357230836,5.182936357230836,38.863569875635065,1.5800480594998613e-05,9.367908334038298e-07,1.7674062261806273e-05,1.3926898928190953e-05,0.22601455786180322,-3.613795867847124e-07,-2.3953650976091027e-07,-1.2184307702380213e-07,45883.14154082017,0.9655009671951071,-33.69106535982953,,,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,5.498764774550842e-05,1.2991835624957751e-05,159,23,-73.13248884431367,13.716127718649652,accumulation
2026-01-24T18:00:00,2026-01-24,18,5,1.4860708433853674e-05,77905.70465270896,0.0,0.5881761543495401,-8.34036829752003,14.384978865540422,1.4953877149842766e-05,1.5767396935554026e-05,1.5339667992757784e-05,1.627070995798267e-05,-0.6230405336055012,-5.750400686976132,-3.1223593569967623,-70.80802027957495,,,4.968820146320431,5.171619533085692,5.171619533085692,39.817680833992014,1.5812050147579317e-05,9.228912121110494e-07,1.7657832571801415e-05,1.3966267723357218e-05,0.2422931052866148,-3.771185556578683e-07,-2.670529189403019e-07,-1.1006563671756637e-07,53926.967646012155,1.444652055426113,75.85851489348205,,,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,5.498764774550842e-05,1.2991835624957751e-05,160,24,-72.97446055042872,14.384978865540422,accumulation
2026-01-25T18:00:00,2026-01-25,18,6,1.3660365615386112e-05,55604.23861265897,0.0,-8.077292033622719,-8.756994308912635,0.4269796468914011,1.4589225639198483e-05,1.5562235603445886e-05,1.526337702571867e-05,1.6211897495813915e-05,-6.366753430125172,-12.22105895658494,-10.502337769888637,-72.7053407692675,,,5.0014880870054625,5.186691666451894,5.186691666451894,36.098121460354434,1.5729778069102255e-05,1.0367186617641307e-06,1.7803215392630515e-05,1.3656340745573993e-05,0.0009705790877898247,-4.809058523375786e-07,-3.098235056197573e-07,-1.710823467178213e-07,57708.66814991641,0.9635335625526736,-28.626229798531856,,,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,5.498764774550842e-05,1.2991835624957751e-05,161,25,-75.1573922954325,5.1457700799731,accumulation
2026-01-26T18:00:00,2026-01-26,18,0,1.4113667541080074e-05,55407.912964494084,0.0,3.3183733031522555,-0.03777151018272695,-4.1496146914132614,1.446669082418452e-05,1.541221351702083e-05,1.5202224534627873e-05,1.613775262891047e-05,-2.440249034107256,-8.425434636670959,-7.160511220369525,-72.01635855051885,,,5.0096557915945565,5.180556377811765,5.180556377811765,39.96519666494857,1.5644706590838555e-05,1.097382456521383e-06,1.783947150388132e-05,1.3449941677795788e-05,0.15120659605499914,-5.205794399676024e-07,-3.5197469248932635e-07,-1.6860474747827602e-07,58584.294075433674,0.9457810124527634,-0.35307676728116855,,,-1.0,-1.8369701987210297e-16,0.0,1.0,5.498764774550842e-05,1.2991835624957751e-05,162,26,-74.33302183355728,8.634899243700755,dump
2026-01-27T18:00:00,2026-01-27,18,1,1.4030175890037821e-05,35773.055011369666,0.0,-0.5915659469747148,-8.462458604288214,-2.755580471596153,1.4454001594076793e-05,1.5175950705601865e-05,1.5174370627744972e-05,1.6040595714271927e-05,-2.9322378393306314,-7.549937646681382,-7.5403110005438645,-73.3831607275443,,,4.993729671159789,5.1691936186951875,5.1691936186951875,32.45213987604984,1.5596298318187574e-05,1.1476009528991376e-06,1.7891500223985848e-05,1.33010964123893e-05,0.15882687178994542,-5.523905085361802e-07,-3.9205785569869713e-07,-1.6033265283748307e-07,56811.94136600943,0.6296749266303489,-35.43692029278673,,,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5.498764774550842e-05,1.2991835624957751e-05,163,27,-74.4848589360074,7.992252173244729,dump
2026-01-28T18:00:00,2026-01-28,18,2,1.4184507175877818e-05,38986.25003174956,0.0,1.0999953746095192,-1.5787984754220719,-3.04053972403292,1.4290754480036907e-05,1.5047226349424796e-05,1.520072834221532e-05,1.592631162491598e-05,-0.7434688231997,-5.7334099555161995,-6.685345224644679,-72.91674631474385,,,4.995576250917828,5.158576946722159,5.158576946722159,39.04854539096254,1.551806992498722e-05,1.1892100621744577e-06,1.7896490049336135e-05,1.3139649800638306e-05,0.21965366096234548,-5.587073342304641e-07,-4.2538775140505054e-07,-1.3331958282541354e-07,53540.88570522284,0.7281584814714132,8.982165541519027,,,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5.498764774550842e-05,1.2991835624957751e-05,164,28,-74.20419356447839,9.180161952087085,dump
2026-01-29T18:00:00,2026-01-29,18,3,1.3009391114090683e-05,54490.825297295174,0.0,-8.284503981819958,-11.942897549626451,-15.00356069491101,1.4090375451800025e-05,1.4798278021843465e-05,1.5187165971475389e-05,1.578531132942814e-05,-7.671792291178791,-12.088480194197192,-14.339573699760798,-74.4940369106974,,,5.027979807769262,5.174770038520147,5.174770038520147,30.40869522121156,1.5325480655786914e-05,1.2694365191079034e-06,1.786435369400272e-05,1.2786607617571107e-05,0.04387448548355478,-6.510308312647833e-07,-4.705163673769971e-07,-1.8051446388778615e-07,51781.1720151269,1.0523289291593614,39.76934240384502,,,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5.498764774550842e-05,1.2991835624957751e-05,165,29,-76.34124817577175,0.13512708780893945,dump
2026-01-30T18:00:00,2026-01-30,18,4,1.2997598090897178e-05,50549.602330738,0.0,-0.09065007800965752,-12.537156968319273,-17.815249546111655,1.3836630551603338e-05,1.4517036849657527e-05,1.518735805367337e-05,1.5643051782502645e-05,-6.0638495591611825,-10.466590217384441,-14.41830735166315,-74.18590046767505,,,5.02797025781376,5.163518164144458,5.163518164144458,26.747165639094078,1.5136963126256302e-05,1.3227853089266296e-06,1.7782533744109562e-05,1.2491392508403043e-05,0.09567039697940362,-7.16885654651667e-07,-5.197902248319312e-07,-1.9709542981973585e-07,52673.94127157349,0.9596700210853232,-7.232819369232068,,,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,5.498764774550842e-05,1.2991835624957751e-05,166,30,-76.36269485275652,0.04435451698878712,dump
2026-01-31T18:00:00,2026-01-31,18,5,1.2154975345080333e-05,62098.90785288553,0.0,-6.482911226551713,-11.020131617928364,-18.957869626652712,1.3450097253207146e-05,1.4201987201524954e-05,1.5139114344509152e-05,1.550030722233354e-05,-9.629089542962177,-14.413559366007744,-19.711450297032375,-75.99557401546917,,,5.046911747687946,5.168588067700601,5.168588067700601,25.331028194720545,1.4918080680265315e-05,1.4369494205403245e-06,1.7791979521345964e-05,1.2044181839184666e-05,0.01927581867391104,-8.275294458073885e-07,-5.813380690270227e-07,-2.4619137678036587e-07,50415.82744302729,1.2317343779205208,22.847470582621533,,,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,5.498764774550842e-05,1.2154975345080333e-05,167,0,-77.89508036180145,0.0,dump
2026-02-01T18:00:00,2026-02-01,18,6,1.1185563941942874e-05,44934.13343327405,0.0,-7.9754287903991745,-20.74658192574318,-28.976375351471752,1.3096554157000967e-05,1.3842889898099726e-05,1.5021143634467378e-05,1.533317580236973e-05,-14.591549747736831,-19.196323713602858,-25.534538420386433,-79.65804248672093,,,5.025699175157503,5.1820797551167885,5.1820797551167885,23.69644145056475,1.4666660039810918e-05,1.625774906950587e-06,1.7918209853712092e-05,1.1415110225909744e-05,0.0,-9.82117605557937e-07,-6.614939763332055e-07,-3.206236292247314e-07,48891.52670311515,0.919057686746588,-27.641024638107048,,,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,5.498764774550842e-05,1.1185563941942874e-05,168,0,-79.65804248672093,0.0,dump
2026-02-02T18:00:00,2026-02-02,18,0,1.1587030661489845e-05,53660.15878127625,0.0,3.5891504588479117,-17.413503919667473,-31.279821056391366,1.2735606031345222e-05,1.360114842776487e-05,1.4926453190323624e-05,1.5198211170413466e-05,-9.018615737864943,-14.80843898566302,-22.37251198428457,-77.96100612105339,,,5.0294462017035135,5.1772050254511806,5.1772050254511806,30.58609222653193,1.4379118810390243e-05,1.6369897115452595e-06,1.7653098233480763e-05,1.1105139387299723e-05,0.07359412078027561,-1.0600156265318797e-06,-7.411983063729403e-07,-3.1881732015893934e-07,48641.84753408403,1.1031685986778323,19.4195919255016,,,-1.0,-1.8369701987210297e-16,0.0,1.0,5.498764774550842e-05,1.1185563941942874e-05,169,1,-78.92793902529444,3.5891504588479117,dump
2026-02-03T18:00:00,2026-02-03,18,1,1.107589165369355e-05,53894.56169453045,0.0,-4.4113027981801505,-21.915569456447393,-33.946054678069494,1.2313565426153182e-05,1.3383783510114988e-05,1.4808005666038754e-05,1.5067324643083625e-05,-10.051303011156254,-17.243941929255012,-25.203353486719525,-77.3698642242408,,,5.014865688877828,5.173132068498065,5.173132068498065,31.832424389883556,1.4133580984957079e-05,1.7477256432188606e-06,1.76290322713948e-05,1.0638129698519357e-05,0.06261880359664874,-1.1497415110902942e-06,-8.229069473164112e-07,-3.268345637738831e-07,51230.634203107,1.0519987217191602,0.43682858675400116,,,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5.498764774550842e-05,1.107589165369355e-05,170,0,-79.85749144070586,0.0,dump
2026-02-04T18:00:00,2026-02-04,18,2,1.1029231258999854e-05,43028.10434570922,0.0,-0.42127890153328407,-15.221003333092852,-33.288078877981356,1.1862811723742045e-05,1.3076783101889476e-05,1.4665453135174505e-05,1.4948241699998706e-05,-7.026837179535406,-15.65791698872615,-24.79447339716574,-77.86447473364662,,,5.011004387416855,5.1621192781941945,5.1621192781941945,20.208736650475984,1.3860309162895608e-05,1.7859843301706967e-06,1.7432277823237003e-05,1.0288340502554214e-05,0.10370902251628768,-1.2106592981576045e-06,-9.004574174846499e-07,-3.102018806729546e-07,51808.0419622441,0.8305294451596261,-20.16243755800695,,,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5.498764774550842e-05,1.1029231258999854e-05,171,0,-79.9423475795057,0.0,dump
2026-02-05T18:00:00,2026-02-05,18,3,1.0020300325812891e-05,70188.65742391825,0.0,-9.147790172263138,-22.906522761074033,-38.199613335600525,1.1435798753988073e-05,1.2763087102894048e-05,1.44722932424898e-05,1.4832781639498194e-05,-12.377783647876338,-21.48999497511246,-30.762180133319294,-79.15221839555626,,,5.048132150734742,5.183098265376939,5.183098265376939,19.949497360586378,1.3514575454111235e-05,1.828236502916772e-06,1.717104845994478e-05,9.858102448277691e-06,0.022179553531015986,-1.325074740835994e-06,-9.853808821549187e-07,-3.3969385868107533e-07,54050.58940890453,1.2985733956187915,63.122820517463715,,,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5.498764774550842e-05,1.0020300325812891e-05,172,0,-81.77717953641437,0.0,dump
2026-02-06T18:00:00,2026-02-06,18,4,1.082531614510156e-05,63666.401653469315,0.0,8.033849217222567,-10.939217581522664,-37.562541680800386,1.1125472761731558e-05,1.2481051656667448e-05,1.4333192402557934e-05,1.4731608049377242e-05,-2.6979223540275155,-13.265993580608127,-24.473795920233034,-79.493545772401,,,5.027313962244611,5.200570856235914,5.200570856235914,24.527539228121697,1.3227557740419496e-05,1.7738135736703563e-06,1.677518488776021e-05,9.679930593078784e-06,0.16142980990566502,-1.3353981164289581e-06,-1.0553843290097268e-06,-2.8001378741923134e-07,55924.417883580434,1.138436555316599,-9.29246406731573,,,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,5.498764774550842e-05,1.0020300325812891e-05,173,1,-80.31318561724473,8.033849217222567,dump
2026-02-07T18:00:00,2026-02-07,18,5,1.1319440057520283e-05,35658.14233221214,0.0,4.564521772810415,1.1968651403923225,-29.194413096712914,1.100611057779441e-05,1.2228103915500776e-05,1.4185537903145781e-05,1.4624152789322646e-05,2.8468683601819977,-7.430946484095857,-20.204364932752483,-77.90198422620637,,,5.041546227636421,5.199191744096566,5.199191744096566,28.295060685045158,1.2982883433800706e-05,1.6750970949844438e-06,1.6333077623769596e-05,9.632689243831819e-06,0.2517392601806357,-1.2888507268979767e-06,-1.1020776085873768e-06,-1.8677311831059995e-07,52147.16566634138,0.6837982827363491,-43.992213465594766,,,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,5.498764774550842e-05,1.0020300325812891e-05,174,2,-79.41457668837108,12.96507778674787,dump
2026-02-08T18:00:00,2026-02-08,18,6,1.190157851436601e-05,35719.22703818518,0.0,5.142820262199921,2.7146545311352632,-27.84590310842968,1.1108398373854857e-05,1.2102476265427912e-05,1.4020217970354752e-05,1.4516975169991832e-05,7.140364558566881,-1.6599722788615545,-15.111316104132833,-75.99034918570521,,,5.058417581046585,5.200126942080869,5.200126942080869,38.3362491490574,1.2829391797210117e-05,1.623136001257931e-06,1.607566379972598e-05,9.583119794694255e-06,0.35709557268690806,-1.1912558214270584e-06,-1.1199132511553132e-06,-7.134257027174522e-08,50830.75046704297,0.7027090237698611,0.17130647301795143,,,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,5.498764774550842e-05,1.0020300325812891e-05,175,3,-78.35590536724101,18.77466869637463,dump
2026-02-09T18:00:00,2026-02-09,18,0,1.1298245420998468e-05,36235.755605627215,0.0,-5.06935355372633,2.0075473312414216,-33.28454424305451,1.1067143339498944e-05,1.1901374685422085e-05,1.3837894528337723e-05,1.4407298685918883e-05,2.0881818768418325,-5.067727723608151,-18.352857814738165,-76.0106148842144,,,5.058826859516287,5.198505868761406,5.198505868761406,31.693251576101375,1.2688354043220443e-05,1.6277256452685754e-06,1.5943805333757593e-05,9.432902752683294e-06,0.28649525086388133,-1.1493461471366874e-06,-1.125799830351588e-06,-2.3546316785099327e-08,48341.55001337883,0.7495778599486103,1.446079913459064,,,-1.0,-1.8369701987210297e-16,0.0,1.0,5.498764774550842e-05,1.0020300325812891e-05,176,4,-79.45312104767866,12.753560807888299,dump
